name,Complexity,Copy Number
transboatontable.rle,17.0,18
transsnaketie.rle,12.0,13
boat_synth.rle,61.075603780189006,1
fireshipreflect.rle,50.4391219560978,32
boatbit.rle,16.046102305115255,37
eheptomino_synth.rle,1820.7261863093154,20
unixon34p14shuttle.rle,49.71398569928496,6
boatmaker.rle,29.003150157507875,8
transboatontable_synth.rle,16.009450472523625,18
unixonrichsp16.rle,43.60438021901095,3
fireshiptagalong.rle,86.94494724736236,32
verylongbarge.rle,13.0,24
gardenofeden5x45.rle,76.02505125256262,2
boatonaircraft.rle,19.0,7
verylongbarge_synth.rle,27.009050452522626,24
verylongboat.rle,17.0,45
boatonquadpole.rle,20.0,2
gardenofeden8x12.rle,28.210110505525275,2
verylongboat_synth.rle,104.05510275513775,45
gliderloop2ec.rle,160.56652832641632,58
verylongcanoe.rle,12.0,19
boatonquadpole_synth.rle,126.05575278763938,2
blockedp4tnose.rle,41.2499624981249,9
transbeaconuponlonghook.rle,18.500025001250062,5
tubbendlinetub.rle,15.0,6
blocklayingswitchengine_synth.rle,118.55672783639181,50
transblockonlonghook.rle,15.0,11
tubwithlongcistail.rle,17.0,3
c4greyship.rle,660.348417420871,63
c4wave.rle,145.3765688284414,3
blocklayingswitchenginepredecessor.rle,22.227311365568276,50
boatonsnake.rle,18.0,6
boatonsparkcoil.rle,21.000050002500124,4
twoblockershasslingrpentomino_synth.rle,286.5025751287564,17
boatonsparkcoil_synth.rle,88.02855142757137,4
boatshiptie.rle,18.0,6
verylongshillelagh.rle,11.0,22
boatshiptie_synth.rle,116.07850392519626,1
boatstretcher1.rle,53.01045052252612,7
verylongcanoe_synth.rle,88.05320266013301,19
snarkmaker.rle,2334.599879994,11
boattesttubebaby.rle,22.0,9
boattie.rle,17.0,127
verylongshillelagh_synth.rle,21.014400720036,22
boattie_synth.rle,86.22071103555177,1
boatwithhookedtail.rle,13.0,25
boatwithlongtail.rle,12.0,32
verylongcishookwithtail.rle,14.0,3
boatwithlongtail_synth.rle,23.02955147757388,1
boatwithverylongtail.rle,13.0,9
boojumreflector.rle,58.105105255262764,23
verylongcisshillelagh.rle,13.0,8
bookend.rle,0.0192009600480024,322
verylongship.rle,18.0,34
bookend_synth.rle,115.0362018100905,1
bookends.rle,13.0,53
verylongsnake.rle,11.0,50
p24lwss.rle,356.99569978498926,13
bookends_synth.rle,99.10655532776639,1
boringp24.rle,45.29136456822841,11
boss.rle,34.499974998749934,12
bottle.rle,44.749837491874594,20
verylongsnake_synth.rle,34.06675333766688,50
brain.rle,0.3368668433421671,76
zquadloaf.rle,24.0,7
brainperturbingglider.rle,23.230411520576027,76
breeder1.rle,1255.9154457722886,15
buckaroo.rle,29.86639331966598,38
bricklayer.rle,435.3855692784639,15
46p4h1v0_synth.rle,248.83399169958497,26
brokenlines.rle,934.9701485074253,8
buckaroo_synth.rle,69.30051502575128,1
bulletheptomino.rle,9.001750087504375,14
verylongclawwithtail.rle,12.0,6
bumper.rle,29.000050002500124,105
bun.rle,10.002650132506625,232
bunnies.rle,11.068803440172008,34
bunnies10.rle,5.1305065253262665,4
bunnies11.rle,13.12845642282114,5
bunnies9.rle,12.018300915045751,3
twoblockershasslingrpentomino.rle,41.12495624781239,17
verylonghookwithtail.rle,11.0,22
bunnies_synth.rle,109.02850142507125,1
burloaferimeter.rle,24.428571428571427,31
verylonghookwithtail_synth.rle,80.05840292014601,22
burloaferimeter_synth.rle,110.01960098004899,31
butterfly.rle,0.0264013200660033,50
butterfly_synth.rle,87.22246112305615,1
byflops.rle,18.0,26
byflops_synth.rle,17.306315315765787,26
c2wickstretcher.rle,128.1878093904695,5
c3greyship.rle,485.372418620931,68
c3puffer1.rle,112.39906995349767,68
c4diagonalpuffer1.rle,140.1534076703835,3
c4diagonalspaceships.rle,885.2253112655633,1468
c4orthogonalspaceships.rle,960.0008500425021,1468
c5diagonalpuffer1.rle,268.2019100955048,39
c5diagonaltubstretcher.rle,135.1957597879894,42
c5greyship.rle,621.9076953847692,54
c9reaction.rle,28.048102405120254,1
cabertosser1.rle,202.77063853192658,10
canadagoose.rle,11.112705635281763,27
blockedp4-5.rle,35.25001250062503,6
candelabra.rle,24.0,15
candlefrobra.rle,19.666683334166706,84
candlefrobra_synth.rle,63.059602980149,84
canoe.rle,15.0,111
p130shuttle2.rle,124.91264563228161,10
canoe_synth.rle,26.021751087554378,1
cap.rle,0.011400570028501424,121
capanddock.rle,20.0,6
carnivalshuttle.rle,43.250162508125406,18
hexagonalkey.rle,19.0,5
carriersiamesecarrier.rle,12.0,21
claw.rle,10.000150007500375,128
biga.rle,9.055352767638382,49
cauldron.rle,26.12505625281264,17
carriersiamesecarrier_synth.rle,79.10055502775138,1
pipsquirter1_synth.rle,755.7110355517775,14
carriersiamesesnake.rle,12.0,5
centinal.rle,65.38006900345017,23
clock.rle,13.0,111
carriersiamesesnake_synth.rle,76.15360768038401,1
carrierwithfeather.rle,12.0,22
catacryst.rle,1869.8247912395616,20
champageglass.rle,36.0,7
caterer.rle,16.999949997499876,137
champagneglass.rle,36.0,7
caterer_synth.rle,16.351417570878542,137
blockedp4-4.rle,33.499974998749934,8
catereron34p13.rle,37.102355117755884,4
centinal_synth.rle,112.22791139556978,1
chemist.rle,33.800040002000095,13
catereron36p22.rle,49.01495074753738,3
centinalreflector.rle,73.071203560178,23
catereron44p7.2.rle,38.71423571178559,6
century.rle,0.01970098504925246,118
clock2.rle,23.0,15
centuryeater.rle,32.027651382569125,118
catereronfigureeight.rle,31.916645832291614,9
centuryeater2.rle,48.30301515075754,2
chacha.rle,19.499924996249813,10
coeship.rle,14.574028701435072,31
cheptomino.rle,13.00490024501225,15
cheshirecat.rle,6.00550027501375,4
chickenwire.rle,284.136806840342,23
circleoffire.rle,31.0,20
cismirroredrbee_synth.rle,63.09440472023601,1
cisbargewithtail.rle,15.0,15
cisboatwithtail.rle,15.0,35
cisbargewithtail_synth.rle,56.0538026901345,1
cisboatwithtail_synth.rle,50.0138006900345,1
cisbeaconandanvil.rle,21.0,1
cisfusewithtwotails.rle,18.0,22
cismirroredworm.rle,21.0,24
cisbeaconandcap.rle,11.500025001250062,1
cisfusewithtwotails_synth.rle,20.029301465073253,22
cisbeaconandcap_synth.rle,40.005550277513876,1
cishookandrbee.rle,14.0,4
cisbeaconanddock.rle,20.500025001250062,1
88p28_synth.rle,96.17400870043502,6
204p47_synth.rle,554.3715185759288,2
cisbeaconanddock_synth.rle,72.53862693134657,1
cishookwithtail.rle,14.0,8
cisbeaconandtable.rle,11.500025001250062,1
cishookwithtail_synth.rle,138.050002500125,1
cisbeaconandtable_synth.rle,65.04305215260763,1
cisloafwithtail.rle,15.0,23
cisbeaconupandlonghook.rle,15.500025001250062,3
cisboatandlonghookeatingtub_synth.rle,62.68228411420571,1
cisboatandtable.rle,12.0,2
cisbeaconupandlonghook_synth.rle,22.53257662883144,1
cisloafwithtail_synth.rle,78.01405070253513,1
gardenofeden45cells.rle,8.011950597529877,2
cislongboatwithtail.rle,14.0,8
hwssonhwss1.rle,0.027901395069753487,12
cisrbeeandrloaf.rle,13.0,2
cisboatanddock.rle,16.0,2
cismirroredrbee.rle,13.0,5
long10boat.rle,17.0,3
92p156_synth.rle,182.75843792189607,7
cisboatanddock_synth.rle,129.5754787739387,1
cismirroredwormsiamesecismirroredworm.rle,32.0,7
cisboatandlonghookeatingtub.rle,19.33331666583329,1
cisboatandtable_synth.rle,72.21726086304315,2
cisboatwithnine.rle,16.0,21
coesp8.rle,18.24981249062453,29
cisrotatedhook.rle,17.0,4
cross.rle,23.666533326666332,131
cisrotatedrbee.rle,17.0,4
cross2.rle,37.66663333166658,11
cisshillelagh.rle,15.0,35
cow.rle,11.039001950097504,6
diehard.rle,0.07830391519575979,11
diuresis.rle,75.9104455222761,14
cisshillelagh_synth.rle,84.21586079303965,35
clawtesttubebaby.rle,21.0,6
clawwithtail.rle,15.0,44
cross_synth.rle,47.03565178258913,131
dock.rle,0.003950197509875493,207
clawwithtail_synth.rle,98.0310015500775,1
crab.rle,14.102055102755138,51
clawwithtubwithtail.rle,16.0,11
crowd.rle,36.66663333166658,9
crown.rle,42.916545827291365,26
clock_synth.rle,144.59842992149606,1
cloverleafinterchange.rle,31.0,12
crown_synth.rle,229.6630831541577,1
cthulhu.rle,28.0,18
coeship_synth.rle,84.85939296964848,1
cuphook.rle,20.33331666583329,31
coesp8_synth.rle,68.30211510575529,29
decapole_synth.rle,21.237311865593277,9
conduit1.rle,16.0,21
cuphook_synth.rle,111.37751887594379,1
cyclic.rle,27.499974998749938,40
dart.rle,0.054202710135506774,43
confusedeaters.rle,26.749987499374967,11
domino.rle,0.00035001750087504374,14
crab_synth.rle,51.1741587079354,51
cisbeacononanvilsynth.rle,106.10980549027451,8
crabtubstretcher.rle,21.105405270263514,51
confusedeaters_synth.rle,117.09085454272713,1
crane.rle,24.1973598679934,10
doseedo.rle,53.47677383869193,131
cooloutconjecture.rle,0.0029001450072503624,8
copperhead.rle,24.988999449972496,68
dart_synth.rle,0.4122706135306765,46
cordpuller.rle,369.41977098854943,3
deadsparkcoil.rle,20.0,43
doublex.rle,211.7630881544077,10
cousinprimecalculator.rle,1740.7911395569777,1
cousins.rle,25.33331666583329,9
deadsparkcoil_synth.rle,32.01130056502825,1
decapole.rle,19.0,9
deepcell.rle,1833.9744987249362,16
cover.rle,0.005400270013500675,93
dove.rle,0.04420221011050552,91
demonoid_synth.rle,19075.543933054392,1
diamondring.rle,30.666683334166706,8
diamondring_synth.rle,60.24361218060903,8
dinnertable.rle,33.08320416020801,21
dinnertableextension.rle,104.58317915895795,21
docksiamesecarrier.rle,15.0,2
doublecaterer.rle,39.33336666833341,8
doubleewe.rle,36.33331666583329,5
dragon.rle,61.96369818490924,43
eaterplug_synth.rle,65.07970398519926,1
dragonflotillae.rle,84.72518625931296,43
dragontagalongs.rle,73.53917695884795,43
duodecapole.rle,18.0,11
edna.rle,83.38421921096054,11
duoplet.rle,0.00035001750087504374,75
eater1.rle,10.0,292
eaterstampcollection.rle,1235.0454022701135,769
eater1_synth.rle,73.27956397819891,1
eatertailsiamesecarrier.rle,13.0,3
eater1reactions.rle,50.011250562528126,292
eateronboat.rle,16.0,7
eater1withblinker.rle,14.00050002500125,292
eatertailsiamesesnake.rle,12.0,12
eater1withglider.rle,11.00110005500275,292
eaterwithcape.rle,12.0,14
eater1withloaf.rle,15.001550077503875,292
eater1withprebeehive.rle,18.000500025001248,292
edna26.rle,349.49622481124055,11
eater2.rle,21.0,79
ecologist.rle,11.216460823041151,16
eater2_synth.rle,30.04325216260813,16
eater3.rle,28.0,45
edgerepairherschel.rle,10.185559277963899,25
eater4.rle,33.0,23
edgerepairspaceship1.rle,9.025951297564879,25
eheptomino.rle,14.022851142557128,20
electricfence.rle,84.1999599979999,12
eater5.rle,17.0,30
eater5eatinggliders.rle,17.009950497524876,2
ed.rle,189.59182959147958,44
edgerepairspaceship2.rle,25.055352767638382,6
eaterblockfrob.rle,25.000050002500124,8
eateronboat_synth.rle,85.09980499024951,7
eaterplug.rle,14.499974998749938,16
eaterblockfrob_synth.rle,53.265463273163654,8
eaterheadsiamesecarrier.rle,16.0,3
eaterheadsiamesesnake.rle,12.0,10
elevener.rle,14.0,64
extremelyimpressive_synth.rle,156.97289864493223,4
diuresis_synth.rle,131.14180709035452,14
mwssonmwss1.rle,22.995849792489622,13
edgerepairspaceshipsandobjects.rle,39.45582279113955,25
fastforwardforcefield.rle,7.078053902695134,15
figureeightasreflector.rle,30.787039351967596,137
figureeighton34p13.rle,38.87509375468773,3
elevener_synth.rle,34.0106005300265,1
figureeighton36p22.rle,55.84059202960148,5
elevenloop.rle,17.0,36
fireship.rle,42.448722436121805,32
hectic_synth.rle,130.72223611180559,12
62p3.1.rle,36.66673333666683,3
elevenloop_synth.rle,89.61963098154908,36
firespitting.rle,19.0,25
foreandback.rle,23.0,13
elkiesp5.rle,21.8000400020001,12
fleet.rle,17.0,5
elkiesp5_synth.rle,26.444222211110553,12
ellisonp4hwemulator.rle,36.24986249312465,17
feather.rle,4.000450022501125,67
fermatprimecalculator.rle,4481.300736635804,19
ellisonp4hwemulatorhybrid.rle,33.24996249812491,6
extremelyimpressive.rle,27.33331666583329,4
foureatershasslingfourbookends_synth.rle,647.9860993049653,1
gardenofeden6.rle,0.008150407520376018,4
enretard.rle,32.0,4
fleet_synth.rle,141.28151407570377,1
shortkeys_synth.rle,30.005350267513375,20
p52g3to4.rle,423.8486424321216,23
enterprise.rle,32.08040402020101,15
fly.rle,92.94629731486575,28
fountain.rle,42.0,37
eureka.rle,30.432621631081552,27
rbeeonbeehive.rle,16.0,3
flyextension.rle,85.04330216510826,28
flyingwing.rle,221.5776788839442,12
eureka_synth.rle,59.07840392019601,27
53p13_synth.rle,529.1551077553878,15
64p6.rle,39.499974998749934,4
eve.rle,30.05035251762588,4
23p2_synth.rle,53.033251662583126,3
figure8on22p36.rle,44.65353267663383,2
hooks_synth.rle,91.41987099354968,31
244p3.rle,77.99994999749987,20
figureeight.rle,19.624881244062202,137
extraextralongsnake_synth.rle,81.024401220061,1
lightweightemulator_synth.rle,388.56482824141204,17
p60trafficlighthassler_synth.rle,348.9466973348667,5
flyon60p3h1v0.3.rle,23.11410570528526,28
pentoad1h2_synth.rle,88.13755687784389,6
period156glidergun_synth.rle,411.23456172808636,11
figureeight_synth.rle,75.19230961548077,1
figureeightonpentadecathlon.rle,30.583129156457822,1
foreandback_synth.rle,27.014850742537124,13
foureatershasslingfourbookends.rle,58.61078053902695,6
germ.rle,29.66663333166658,7
fourteener.rle,16.0,31
fourteener_synth.rle,30.079253962698132,31
fox.rle,17.500025001250062,14
gottsdots.rle,605.0081504075204,12
twirlingttetsons2_synth.rle,147.5750787539377,19
glasses.rle,35.999949997499876,11
fox_synth.rle,40.20881044052202,14
fred.rle,104.3359167958398,14
frenchkiss.rle,24.0,15
glasses_synth.rle,102.57267863393169,1
glider.rle,4.002750137506875,2699
frenchkiss_synth.rle,26.174158707935394,15
frogii.rle,36.33326666333316,4
prepulsarshuttle47_synth.rle,197.52922646132305,2
glider_synth.rle,33.155307765388265,4
frothingpuffer.rle,110.10195509775488,9
gliderduplicator1.rle,89.46497324866243,24
frothingpuffer2.rle,784.0469023451172,1
glideremulator.rle,33.80974048702435,4
gourmet.rle,57.37501875093754,28
fumarole.rle,19.8000400020001,89
gliderloop.rle,343.2698134906745,58
blocksongriddle_synth.rle,26.069903495174756,7
fumarole_synth.rle,83.02775138756938,89
fx153.rle,66.06250312515625,21
fumaroleon34p13.rle,43.369218460923044,2
80p6.rle,45.50007500375018,4
gardenofeden4.rle,30.124906245312264,4
fumaroleonachimsp11.rle,66.41747087354368,4
gardenofeden5.rle,0.031051552577628882,3
fusewithtailandlongtail.rle,16.0,9
glidersbythedozen.rle,25.326266313315664,11
gabrielsp138.rle,55.83274163708185,28
gabrielsp138_synth.rle,91.70798539926996,28
glidersbythedozen_synth.rle,113.27566378318916,1
glidersymmetricpps.rle,206.37091854592728,15
gardenofeden1.rle,39.731886594329715,4
quad_synth.rle,46.524976248812436,71
syringe_synth.rle,63.345917295864794,89
glidesymmetricpps.rle,206.37091854592728,15
gardenofeden2.rle,43.580279013950694,2
gardensofeden.rle,522.007600380019,93
caaba_synth.rle,67.57702885144256,3
gosperglidergun.rle,81.2913645682284,68
gardenofeden3.rle,18.511225561278064,3
gliderproducingswitchengine_synth.rle,148.5310765538277,50
gliderproducingswitchengine.rle,112.07265363268164,50
gliderproducingswitchenginepredecessor.rle,86.8528426421321,50
halfmax.rle,1175.5766288314414,20
herschel.rle,6.020551027551377,472
gosperglidergun_synth.rle,79.4395219760988,68
hexapole.rle,22.0,10
gosperglidergungliderdestruction.rle,0.27261363068153405,68
grandfatherproblemsolved.rle,153.95709785489274,28
graycounter.rle,23.25001250062503,20
hat.rle,12.0,127
halfmaxv2.rle,559.2009600480023,20
graycounter_synth.rle,145.56762838141907,1
hat_synth.rle,29.01470073503675,1
greatonoff.rle,17.499974998749938,17
heart.rle,27.799989999499974,18
greatonoff_synth.rle,71.61453072653633,1
halfmaxv3.rle,1217.4229711485573,20
griddleandbeehive.rle,20.0,1
hammerhead.rle,36.55457772888644,11
griddleandbeehive_synth.rle,48.24531226561328,1
honeybit.rle,34.00405020251012,14
griddleandblock.rle,16.0,1
harbor.rle,47.20006000300015,14
hook.rle,7.0,314
griddleandblock_synth.rle,21.03295164758238,1
griddleandblocks.rle,18.0,1
heavyweightemulator.rle,23.75003750187509,36
griddleandboat.rle,17.0,1
harbor_synth.rle,114.29506475323765,14
harvester.rle,18.008450422521125,11
griddleandboat_synth.rle,45.25106255312765,1
griddleanddock.rle,20.0,5
griddleandtable.rle,17.0,5
grin.rle,7.0,37
20p3.rle,19.333266663333166,37
heptapole.rle,17.0,12
gunstar.rle,428.52157607880395,23
heavyweightvolcano.rle,54.599929996499824,36
gunstar2.rle,325.3787689384469,6
gunstar216.rle,412.5870793539677,23
stairstephexomino_synth.rle,24.02190109505475,22
hebdarole.rle,55.0,18
heptapole_synth.rle,56.53572678633932,1
hacksaw.rle,387.88514425721286,9
hectic.rle,72.46652332616631,12
heavyweightemulator_synth.rle,95.05555277763888,1
house.rle,39.19110955547777,155
hivetesttubebaby.rle,16.0,1
herschelgrandparent.rle,11.507675383769188,3
honeycomb.rle,15.0,33
herschelparent.rle,16.503875193759686,4
16cell47487m.rle,85.11505575278764,11
house_synth.rle,515.2756637831891,1
herschelreceiver.rle,69.97314865743287,28
honeyfarm.rle,23.0,313
herscheltransmitterstable.rle,54.87839391969598,19
hungryhat.rle,15.0,21
hertzoscillator.rle,27.25001250062503,14
honeyfarm_synth.rle,93.06815340767038,1
honeythieves.rle,36.235061753087656,24
honeythieves_synth.rle,102.6330816540827,24
hertzoscillator_synth.rle,219.82239111955596,14
hustler.rle,27.33331666583329,17
hexapole_synth.rle,27.046602330116503,10
hustler_synth.rle,311.3490174508725,1
hexominoes.rle,443.42292114605726,7
honeythieveswithtesttubebaby.rle,38.26436321816091,3
iwona.rle,72.68953447672384,21
hooks.rle,24.400020001000048,31
hooktesttubebaby.rle,18.0,5
hookwithtail.rle,11.0,144
hookwithtail_synth.rle,62.028401420071,144
hustlerii.rle,35.50002500125006,5
hivemaker.rle,17.006950347517375,3
hustlerii_synth.rle,246.40422021101054,1
hivenudger.rle,7.08530426521326,26
hwss.rle,0.02545127256362818,90
hivenudger2.rle,76.22266113305665,5
hwss_synth.rle,2.0622531126556325,1
hwssblinkerfuse.rle,0.09410470523526177,36
infinitegliderhotel.rle,631.2097104855243,23
infinitegliderhotel2.rle,863.7740887044351,23
hivenudger_synth.rle,70.055602780139,1
infinitegliderhotel3.rle,802.3598679933997,23
infinitegliderhotel4.rle,954.2485624281213,23
infinitelwsshotel.rle,1117.6755837791889,10
pentant_synth.rle,89.28911445572278,9
inlineinverter.rle,83.22221111055552,68
integralsign.rle,14.0,49
integralsign_synth.rle,61.42362118105905,1
integralwithhook.rle,18.0,12
skewedquad_synth.rle,34.028601430071504,9
integralwithhook_synth.rle,114.047202360118,1
integralwithlonghook.rle,15.0,6
integralwithtub.rle,18.0,16
integralwithtubandhook.rle,15.0,4
integralwithtwotubs.rle,14.0,4
interchange.rle,20.999949997499876,59
interchange_synth.rle,128.54537726886343,1
killertoads.rle,13.999949997499874,19
lightbulb_synth.rle,39.068703435171756,14
jack.rle,35.25006250312516,13
linepuffer.rle,908.5125256262813,13
jack_synth.rle,128.14455722786138,1
jaggedlines.rle,209.36851842592128,13
loadingdock.rle,19.66663333166658,8
jam.rle,16.999949997499876,59
jam_synth.rle,64.35111755587779,59
knightwave.rle,381.9662483124156,15
jamon34p13.1.rle,36.999799989999495,1
koksgalaxy.rle,32.49992499624981,36
koksgalaxy_synth.rle,54.30811540577029,36
jamon44p7.2.rle,39.71433571678584,5
lake2.rle,27.0,12
jasonsp11.rle,64.54527726386318,7
loaf.rle,12.0,428
jasonsp6.rle,29.666533326666332,10
jaws.rle,3556.469647185564,12
jaydot.rle,0.14110705535276763,9
lake2_synth.rle,43.00430021501075,12
loaflipflop.rle,63.4007200360018,6
jolson.rle,36.20026001300065,8
laputa.rle,24.0,9
jolson_synth.rle,146.8836441822091,1
jolsonperiod9.rle,61.44447222361118,8
loaf_synth.rle,76.14900745037252,1
jsp36.rle,57.832991649582475,7
loafer.rle,23.65143257162858,82
justyna.rle,48.710335516775835,9
lidka.rle,47.14380719035952,18
karelsp15.rle,35.73253662683134,19
lightbulb.rle,21.999949997499876,14
karelsp15_synth.rle,58.19810990549527,19
kickbackreaction.rle,5.0108005400270015,14
killercandlefrobraseatinghwss.rle,28.66928346417321,9
killercandlefrobras.rle,28.66663333166658,9
loafer_synth.rle,24.716735836791837,82
longcishookwithtail.rle,14.0,5
lightspeedoscillator1.rle,123.20001000050001,4
longcisshillelagh.rle,15.0,13
longclawwithtail.rle,13.0,13
longship.rle,13.0,95
longhookanddock.rle,20.0,3
lightspeedoscillator2.rle,143.80014000700035,4
longfusewithtwotails.rle,16.0,17
longhookwithtail.rle,11.0,46
lightspeedoscillator3.rle,261.4001200060003,4
loop_synth.rle,22.007850392519625,1317
loop.rle,12.0,1317
longhookwithtail_synth.rle,48.037901895094755,1
lightweightemulator.rle,22.499974998749938,17
longintegral.rle,13.0,45
loafsiamesebarge.rle,15.0,8
longintegral_synth.rle,19.058602930146506,45
loafsiamesebarge_synth.rle,91.18820941047052,1
longlongbarge.rle,16.0,6
longlongboat.rle,17.0,7
loafsiameseloaf.rle,17.0,28
76p8.rle,43.37501875093754,9
longlongbarge_synth.rle,27.009050452522626,1
loafsiameseloaf_synth.rle,20.024351217560877,28
loaftesttubebaby.rle,20.499974998749938,7
loaftractorbeam.rle,11.058352917645882,12
longlongboat_synth.rle,24.0182009100455,1
logt2growth.rle,790.2077603880193,5
longlongcanoe.rle,12.0,5
longlongcanoe_synth.rle,88.05320266013301,1
longbarge.rle,13.0,72
longlonghookwithtail.rle,11.0,2
longbarge_synth.rle,57.04515225761288,1
longboat.rle,13.0,229
longlongshillelagh.rle,11.0,4
longboat_synth.rle,85.31311565578278,1
longcanadagoose.rle,50.896894844742235,27
longlongshillelagh_synth.rle,40.051102555127756,1
longcanoe.rle,13.0,53
longlongship.rle,18.0,5
longcanoe_synth.rle,28.01450072503625,1
longlongsnake.rle,11.0,9
longhook.rle,5.026501325066253,133
longlongship_synth.rle,119.57122856142807,5
longlonghookwithtail_synth.rle,80.05840292014601,1
longlongsnake_synth.rle,27.04765238261913,9
longprodigal.rle,16.0,16
longshillelagh.rle,12.0,54
longshillelagh_synth.rle,20.014400720036,54
longship_synth.rle,34.28341417070853,1
longsnake.rle,11.0,140
longsnake_synth.rle,34.008800440022,1
lwss.rle,5.0185009250462524,150
moldon41p7.2.rle,38.57142857142857,10
lwss_synth.rle,86.12150607530376,1
29bitstilllifeno1.rle,22.0,4
lwssonhwss.rle,6.064953247662383,89
lwssonmwss.rle,6.061603080154008,31
mirage.rle,0.1866093304665233,7
lwsstagalong.rle,24.884594229711485,150
mangled1beacon.rle,20.500025001250062,6
mango.rle,12.0,118
mirroreddock.rle,20.0,27
mango_synth.rle,84.29686484324216,1
mangotesttubebaby.rle,23.0,2
mathematician.rle,32.20001000050002,44
middleweightemulator.rle,24.499974998749938,23
moldonfumarole.rle,28.05005250262513,11
middleweightemulator_synth.rle,96.53607680384019,1
middleweightvolcano.rle,37.400070003500176,33
mirroreddock_synth.rle,32.01475073753688,1
mmp11.rle,46.99989999499975,7
minipressurecooker.rle,24.66663333166658,8
monogram.rle,19.499974998749938,27
mazing.rle,18.24991249562478,40
mold.rle,15.0,141
mazing_synth.rle,52.764588229411466,1
mersenneprimecalculator.rle,2021.9750987549376,1
mold_synth.rle,113.81409070453522,1
merzenichp18.rle,41.05555277763888,2
moldon36p22.rle,46.49957497874894,2
metacatacryst.rle,1648.3542177108857,23
moldandlonghookeatingtub.rle,23.083254162708133,2
mickeymouse.rle,17.0,12
moldon36p22_synth.rle,81.34186709335467,2
monogram_synth.rle,21.69028451422571,27
montana.rle,30.200010000500022,3
mwss.rle,19.985949297464874,103
oddkeys_synth.rle,22.092754637731886,12
mwss_synth.rle,39.13455672783639,1
orion.rle,9.424421221061053,30
moldandlonghookeatingtub_synth.rle,82.44977248862443,1
negentropy.rle,27.499974998749938,14
moldonfumarole_synth.rle,39.44997249862493,1
newfive.rle,27.0,2
moldonpentadecathlon.rle,32.28326416320816,4
orion2.rle,10.04905245262263,15
moldonpentadecathlon_synth.rle,46.74213710685534,1
monoclawtesttubebaby.rle,20.0,1
newshuttle.rle,139.96429821491074,14
oddtesttubebaby.rle,20.0,8
nine.rle,5.52217610880544,1
mooseantlers.rle,18.0,32
noahsark.rle,21.145507275363766,10
newgun1.rle,93.74608730436522,10
mooseantlers_synth.rle,117.27781389069453,1
mosquito1.rle,1691.1509575478774,11
noahsark_synth.rle,51.7854392719636,10
nonapole.rle,17.0,8
mosquito1b.rle,1691.150857542877,11
mosquito2.rle,2091.7738386919345,10
nonmonotonicspaceship1.rle,30.049302465123255,9
octagon2.rle,16.999899994999748,30
mosquito3.rle,4465.204148348552,10
mosquito4.rle,4439.758750837036,10
octagon2_synth.rle,92.67988399419971,1
mosquito5.rle,4812.381915118243,12
octagon2on36p22.rle,46.481424071203556,3
octagon4.rle,29.250362518125904,9
octagon4_synth.rle,74.39656982849142,9
movingsawtooth.rle,354.63058152907644,15
octapole.rle,18.0,9
octapole_synth.rle,23.117005850292514,9
multuminparvo.rle,31.7896394819741,11
newgun2.rle,84.24066203310166,9
oddkeys.rle,17.66668333416671,12
mutteringmoat1.rle,19.999949997499876,8
omnibus.rle,32.0,15
thunderbird_synth.rle,67.32646632331617,24
48p31_synth.rle,85.56572828641431,42
oddtesttubebaby_synth.rle,28.042202110105503,8
omnibuswithtubs.rle,32.0,5
onepergeneration.rle,36.69233461673083,4
cyclic_synth.rle,42.25636281814091,40
onionrings.rle,246.17305865293264,13
opentomino.rle,14.499124956247812,14
originaldiuresis.rle,60.38751937596879,14
originalglidersbythedozen.rle,25.81334066703335,11
originalp15prepulsarspaceship.rle,317.24146207310366,2
originalp44piheptominohassler.rle,71.6596829841492,2
originalp56bheptominoshuttle.rle,64.10670533526677,1
p42glidershuttle.rle,79.52382619130957,9
tnosedp4_synth.rle,127.19055952797639,54
24827m.rle,5.158107905395269,6
p31reflection.rle,51.52457622881144,19
p32blinkerhassler.rle,55.406220311015545,10
ortholoafandtable.rle,15.0,3
p32blinkerhassler2.rle,68.46897344867243,8
26p40_synth.rle,82.66543327166357,16
p35beehivehassler.rle,130.97179858992948,8
ortholoafandtable_synth.rle,72.0298014900745,3
p43gliderloop.rle,135.0230011500575,3
otcametapixel.rle,5798.187517317817,43
p43glidershuttle.rle,135.0230011500575,1
otcametapixeloff.rle,4942.83199159958,43
overweightemulator.rle,33.499874993749685,7
p48toadsucker.rle,149.41697084854243,10
owss.rle,0.01825091254562728,28
p50glidershuttle.rle,90.46002300115005,10
p44guns.rle,560.618030901545,1
p110trafficjam.rle,239.91854592729635,6
p35honeyfarmhassler.rle,43.65733286664333,13
p94s.rle,1972.6327316365816,12
p11doublelengthsignalinjector.rle,77.63633181659083,4
p44piheptominohassler.rle,71.36446822341117,21
p11pinwheel.rle,54.90909545477274,5
p124lumpsofmuckhassler.rle,88.58212910645531,14
p36toadhassler.rle,60.250012500625026,10
p132hansleohassler.rle,102.82594129706484,9
p144hansleohassler.rle,90.43702185109255,9
p36toadsucker.rle,64.41647082354118,3
p156hansleohassler.rle,91.11055552777638,9
p37interaction.rle,158.18965948297415,1
twinbeesshuttle_synth.rle,80.90289514475724,131
p37reflections.rle,199.54987749387467,9
22p2_synth.rle,30.017600880044,3
