"apgcode","occurrences"
"xs17_2ege1ege2","4926565195"
"xs17_2ege1t6zx11","193905795"
"xs17_3lk453z1243","83370300"
"xs17_3lk453z3421","71184103"
"xs17_ca96z065156","30004602"
"xs17_5b8b96z033","28643808"
"xs17_0696z311d96","27932995"
"xs17_g6p3qicz11","23983057"
"xs17_0ca952z6953","22575606"
"xs17_4a97079ic","20618712"
"xs17_6a88brz033","12290974"
"xs17_4aab871z033","11335408"
"xs17_4aarahr","10217450"
"xs17_j1u06ak8z11","9856257"
"xs17_69mggkczw66","7099466"
"xs17_259e0ehr","6233405"
"xs17_03lk453z643","6132779"
"xs17_0mlhe8z3421","6037576"
"xs17_4aarhar","5654367"
"xs17_09v0cicz321","5642376"
"xs17_03lk453z2521","4666866"
"xs17_69aczw65156","4116628"
"xs17_ckggka52z066","3887004"
"xs17_mm0e96z56","3666543"
"xs17_69baiczw65","3302925"
"xs17_255m88czw343","3211498"
"xs17_0g8o6996z3421","3130404"
"xs17_69ab96z033","3094236"
"xs17_69bo8br","3061546"
"xs17_2ege952z321","3043294"
"xs17_69baa4z253","2822598"
"xs17_069a4ozc8711","2807031"
"xs17_3lkiacz1221","2779515"
"xs17_3lka96z321","2641307"
"xs17_31e88gzc8711","2570664"
"xs17_5b8b96zx33","2558513"
"xs17_g6t1qrz11","2351180"
"xs17_gbb8b5z123","2026286"
"xs17_69b88a6zw252","1895273"
"xs17_0j1u0696z121","1838202"
"xs17_4a9r8br","1780165"
"xs17_330fho8a6","1523655"
"xs17_mllmz1w252","1502835"
"xs17_4aab96zw253","1499064"
"xs17_0gbb871z343","1462437"
"xs17_699mk4ozx121","1444969"
"xs17_8e1t6zx1256","1426249"
"xs17_4a970si96","1389898"
"xs17_3lkm96z32","1373440"
"xs17_25ako0uic","1362239"
"xs17_gie0e93z56","1351134"
"xs17_25is0si96","1329951"
"xs17_w8o6996z6521","1304149"
"xs17_4aab96z253","1198261"
"xs17_cimggm96zx1","1191588"
"xs17_g84s3pmz121","1181562"
"xs17_c4o79a4z321","1156959"
"xs17_2egu1qr","1135228"
"xs17_0c88brz2552","1108461"
"xs17_39u08kcz321","1102882"
"xs17_j1u06a8oz11","1095319"
"xs17_39u0ooz643","1044374"
"xs17_259aczw315a4","1040848"
"xs17_ckggm96z066","965857"
"xs17_0ok2qrz643","964210"
"xs17_0c8a53z6953","948931"
"xs17_025a4oz69d11","943788"
"xs17_35is0sia4","906520"
"xs17_0oggm96z4aa4","905944"
"xs17_031e8gz69d11","888040"
"xs17_xohf033z253","870897"
"xs17_gwci96z11dd","838860"
"xs17_660u1acz0321","827594"
"xs17_0259acz6953","826103"
"xs17_178b9a4zw33","820878"
"xs17_4a9baiczx32","813583"
"xs17_xg8ge13zca611","802776"
"xs17_c89f033z33","778271"
"xs17_321fgf123","766072"
"xs17_0g8ob96zc96","762668"
"xs17_0ggciarz3421","747986"
"xs17_32qb96z321","740770"
"xs17_09v0bdz321","725951"
"xs17_o8b96zx3156","725823"
"xs17_259aczx6953","632072"
"xs17_08e1t6z6511","630007"
"xs17_03lk453z4701","624760"
"xs17_o4s3qp3z01","607309"
"xs17_0356o8z69521","607025"
"xs17_02lligz252w23","600209"
"xs17_06t1egoz321","583312"
"xs17_09v0f9z321","583251"
"xs17_c9baaczw33","569960"
"xs17_178c1fgkc","565374"
"xs17_g8ie0ehrz01","550576"
"xs17_0gbaarz343","547164"
"xs17_4aab96z0352","542759"
"xs17_025a4z69d113","540064"
"xs17_ca1t6zx1256","537731"
"xs17_cimggm93zx1","532784"
"xs17_0gs2qrz643","525814"
"xs17_0ggm9icz3443","522012"
"xs17_69aczx359a4","521495"
"xs17_g5r8brz11","518663"
"xs17_4aaraar","512125"
"xs17_c88bb8ozw33","499133"
"xs17_j1u062sgz11","499073"
"xs17_354kl3z0643","495571"
"xs17_660u1e8z0321","451900"
"xs17_2ll2sgz643","444581"
"xs17_g6q0si96z11","441574"
"xs17_6ao4a96z321","426859"
"xs17_031e8gzck871","426625"
"xs17_cp3qicz23","422873"
"xs17_0651u8z4a521","420641"
"xs17_39u0uiz023","420397"
"xs17_0ggm96z3ego","410315"
"xs17_0c88brz653","406657"
"xs17_0mlla4z1ac","405336"
"xs17_8e1t6zx1156","400432"
"xs17_0c88a53z2596","383927"
