"apgcode","occurrences"
"xs36_651u0u156zmkld0ddz1","1"
"xs36_651u0u156zw3lkl3zw32023","1"
"xs36_651u0u1lmzw118f0fgkc","1"
"xs36_651u0u1u0e96zw11078b6","1"
"xs36_65p6gu2sgz25960vge2","1"
"xs36_660u1f8b96zxo5l553zy011","1"
"xs36_660u1lmz3543gv0cczx641","1"
"xs36_660u1t2sgz3303430fgkc","1"
"xs36_6960u1u0u1t6zx3587011","1"
"xs36_6996o6996z699707996","1"
"xs36_6996o8gzca2s3qq1z3543","1"
"xs36_699egmkkozx122qq2qic","1"
"xs36_699egmmgmicz25970641","1"
"xs36_69acggz0354ng7ob96zy01221","1"
"xs36_69b871u0o4oz69d1ddx1","1"
"xs36_69b88a6zogill3z2ege21","1"
"xs36_69b88br0v1aczx3543032","1"
"xs36_69b88c0ccz69d11311dik8","1"
"xs36_69b88c0ccz69d11319lic","1"
"xs36_69b88c2c88cz69d11343113","1"
"xs36_69b88c4o0ehrz69d11321","1"
"xs36_69b88c88bbgzx355d1dd","1"
"xs36_69b88c88gz69d11321eiic","1"
"xs36_69b88c8ie0e93z69d1132","1"
"xs36_69b88c8ie0eicz69d1132","1"
"xs36_69b8b96z0gil55d96z3201","1"
"xs36_69b8b96z2llll3z32w23","1"
"xs36_69b8b96zi5t1t5iz11x11","1"
"xs36_69b8b96zml55ll2z11w11","1"
"xs36_69b8b96zwml5pa4ozw110121","1"
"xs36_69b8b96zwmlh9l96zw1221","1"
"xs36_69b8b9a4z69d1dd1156","1"
"xs36_69b8b9c0c4ozw69d1dd11","1"
"xs36_69b8b9c0c4ozx359d1dd","1"
"xs36_69b8b9mge2c84kozx3543","1"
"xs36_69b8baa4oz69d1d55d","1"
"xs36_69b8bb88czw6511dd1156","1"
"xs36_69b8bb8bqicz69d113","1"
"xs36_69b8bbgz2ll55ldz01221","1"
"xs36_69b8bbgzml5l5l8z11011","1"
"xs36_69b8bbgzml5l5p1z11011","1"
"xs36_69ba9b88cz69d59d113","1"
"xs36_69baa4o0ehrz69d5521","1"
"xs36_69baa4o0o4cz69d55210123","1"
"xs36_69baab88a6zx3ll553zy011","1"
"xs36_69baab8brzx321ldzx321","1"
"xs36_69baab96z69d55d96","1"
"xs36_69baacz255lllmzw32w23","1"
"xs36_69baiczw69aqik8zwca2ac","1"
"xs36_69f0v1ok8z69jc3cko","1"
"xs36_69n8b9eg8gzx113430fga6","1"
"xs36_6a88b96z69d11560u1jzy511","1"
"xs36_6a88bbgzwmlldzcnge2","1"
"xs36_6ikm1e8z12kl4r953zw1221","1"
"xs36_6t1e88gzwdlhldzca2ac","1"
"xs36_6t1e8w8ozwdlllldzx66","1"
"xs36_6t1u0mmz11of0v074zx11","1"
"xs36_6t1u0oozdlknge2zx66","1"
"xs36_6t1u0u2s0si6z1787011","1"
"xs36_8e1t6wrb871z358f0321","1"
"xs36_8e1t6z355t0brz330321","1"
"xs36_8e1u0u1e8z2egf0fge2","1"
"xs36_8e1v0v1egma4z3543032","1"
"xs36_8u1u0uiczqb8nkz011023","1"
"xs36_9f0v1u0ooz35430fga6","1"
"xs36_c82t1u0o4koz3543w116aa4","1"
"xs36_c88b96z33gjlkmiczw104a4","1"
"xs36_c88r3obaacz354cx6996","1"
"xs36_c9bo3t0g8goz330f87074","1"
"xs36_ca51u0u15aczw695c596","1"
"xs36_ca60u1lmzwc97078cggzy5123","1"
"xs36_ca96z3llmzpie0fgkc","1"
"xs36_ca9e0eiczj9acggz1230343","1"
"xs36_ciar1u0oozwqb0v066zx11","1"
"xs36_cimge96zx12eg6p3qiczy31","1"
"xs36_cimgmkie0ehraa4zx66","1"
"xs36_cip78brzg88b5oz0dd11","1"
"xs36_cis0f9zciu1t52zy03453","1"
"xs36_g6kk6kl3zdlklkldzx1","1"
"xs36_g84km1t6z11dlgf0f96","1"
"xs36_g88baacz11w319e0u2sgzy3643","1"
"xs36_g88bb88c88gz123w31pl5lo","1"
"xs36_g88bb8b96z12lll3zw12452","1"
"xs36_g88bb8b96z1ar1d96z321","1"
"xs36_g88bb8ozdlllllozx66","1"
"xs36_g88bbgzhhwraarz122qq1","1"
"xs36_g88cgfhe88gz110iv0vi011","1"
"xs36_g88ehjkkozdlhf0eio","1"
"xs36_g88ehlmggz123qq2qq23","1"
"xs36_g88g069a4z118f0ehr1tic","1"
"xs36_g88r3obbgz1pgf0fgp1","1"
"xs36_g88rbgzhaaaaahz122rq1","1"
"xs36_g88rbgzhaaaaahz1qq321","1"
"xs36_g89f0v1oi6z12303462ako","1"
"xs36_g8e1diczdllp1o4ozx6221","1"
"xs36_g8e1v0796z178baa6zw33","1"
"xs36_g8e1v0brzdlhf0dd","1"
"xs36_g8e1v0cczdlhf0f952","1"
"xs36_g8ehf8bb88a6z11w6b871","1"
"xs36_g8ehlmgu1t6z110786221","1"
"xs36_g8ehlmz178d0ejob96","1"
"xs36_g8gy069b8b96z1254cgs2553","1"
"xs36_g8ka96z122ehdb8b96zy1113","1"
"xs36_g8o0u1j8b96z12h89q23zw121","1"
"xs36_g8o0u1lmgmicz122687066","1"
"xs36_g8o0u1t2cggz1230fgn943","1"
"xs36_g8o6p3qicz1iimk3z32w23","1"
"xs36_g8ob96zhaaqiczdlia6","1"
"xs36_g8ow2lligz1qaiq3om443","1"
"xs36_g8owoggm93zhaaaaqicz123","1"
"xs36_gbb88c4ozdllllldzx1","1"
"xs36_gbb8b96zollll3z66w1","1"
"xs36_gbb8baa4oz11w3lldzx643","1"
"xs36_gbb8f1eozd55l5p1zx11","1"
"xs36_gbb8nhgz0pf0v0qrzw11","1"
"xs36_gbbob9a4z11x178chbgzy51221","1"
"xs36_gg0s2qb96z118v0rqz0643","1"
"xs36_ggmlhe0ehlmggz1w66x66w1","1"
"xs36_gs2u06952z6aallmzx1243","1"
"xs36_gwj5kl3zdlp10147079a4","1"
"xs36_iu0u1t6gmicz6a870121","1"
"xs36_j1u0u1f8brz11x1134ac","1"
"xs36_j1u0u93gz11x1pl4kozy3343","1"
"xs36_j9e0okkozdlhf0eia4","1"
"xs36_md1e8gzdllldzwca2ac","1"
"xs36_ml1u0mmz1245d8706952","1"
"xs36_ml1u0o4ozpp0v401zx3453","1"
"xs36_ml1u0u1u8z122101230e93","1"
"xs36_ml1u0u1vg33z470743","1"
"xs36_mm0u1v0ccz11078f03113","1"
"xs36_o80u1jgz0118knge3zw8kia6","1"
"xs36_ok2u0653z6aa5lmz03543","1"
"xs36_ok4o0u1t6zw470787079c","1"
"xs36_rb8b9aczo5ld1d96z01","1"
"xs36_rhmkk8gz66wd8b6zx6953","1"
"xs36_w2llmgmicz8kk5ki6zw343","1"
"xs36_w39e0u156zxdb871z65156","1"
"xs36_w660u1v0siczc9707943","1"
"xs36_w69b8bbo8a6z69d1d96","1"
"xs36_w69e0u156z03llldz696","1"
"xs36_w6t1eozrb0t55qi6z011","1"
"xs36_w8e1v0rb8ozcill5ozx11","1"
"xs36_w8o1v0bqicz2egf0t5zx11","1"
"xs36_wbqab871zi5q2qb96z11","1"
"xs36_wcp3qicz6a87k8gz699701","1"
"xs36_wg84ogg2u0652z0oghn8421zca6","1"
"xs36_wg88e1t6zwdlhldzca2ac","1"
"xs36_wgg0g8ehrzwdlkldzca2ac","1"
"xs36_x25akozoe1raaq2qicz011","1"
"xs36_x3lk453zg8ehmipz178a6","1"
"xs36_x69b8b96z0gjlll3z346w1","1"
"xs36_x69b8b96zg88ba9jz1230321","1"
"xs36_x8u1t6z69607870v18ozy511","1"
"xs36_xgs2u0653z62s0fgldz321","1"
"xs36_xmm0u156z0cc0fo11z69d11","1"
"xs36_xmmgu156zg89aaa6z123033","1"
"xs36_y0g8ka96zwgbaahzgbaildz11","1"
