"apgcode","occurrences"
"xs21_0gill2z32w69ic","95686"
"xs21_354km453zw3443","91650"
"xs21_6is0si96z643","86435"
"xs21_bd0mkk8z3543","85290"
"xs21_0mlhe0eicz32","80867"
"xs21_xml1egoz66074","80794"
"xs21_3lkmioz122ac","80442"
"xs21_mkkmhrz1246","79080"
"xs21_cimgm96z4aa4","78667"
"xs21_39mgmicz04aa4","77296"
"xs21_xj1u066z69d11","73065"
"xs21_g88ci96z19ll8","70881"
"xs21_8e1daz311d96","69974"
"xs21_xm2s079cz4a611","69188"
"xs21_4aabaa4z033033","66519"
"xs21_3lmgmmz346w1","64166"
"xs21_gj1u0ooz11078c","63308"
"xs21_6a88brz6996","62809"
"xs21_j1u0uiz11w346","61440"
"xs21_4a9egmiczw652","61220"
"xs21_ca9bojdz33","60966"
"xs21_mlhe0ehrz1","60829"
"xs21_69acz69d553","60685"
"xs21_0ggml3z32w69ic","60192"
"xs21_69b88gzciq321","60097"
"xs21_256o8gzx6430eic","59694"
"xs21_069b871z4a953","58910"
"xs21_4a9b8b96zx352","58591"
"xs21_wgj1u0og4cz25421","58208"
"xs21_ciiriiczw4ac","57646"
"xs21_0mlhe0e93z32","56833"
"xs21_178b96z4a953","56137"
"xs21_ca9lmz330343","55665"
"xs21_g8e1t6z19ld","54875"
"xs21_cimgm952z06a4","54873"
"xs21_3pmz4aaq2sg","54066"
"xs21_651u08kk8zw39c","53420"
"xs21_256o8gzx6430eio","53402"
"xs21_3lkm96z320123","52976"
"xs21_j1u0mmz11w346","52826"
"xs21_256o8gzxol54ko","50856"
"xs21_69b8b9czw2552","50785"
"xs21_ca9e0eik8z33","50686"
"xs21_3lmggz1qaa43","50382"
"xs21_xrhe0eioz253","49895"
"xs21_xrhe0e93z253","49631"
"xs21_178b96zx65156","49624"
"xs21_6t1e88gzwdd11","49585"
"xs21_g8g0gbdz12pgf2","48484"
"xs21_rr0v9zx34a4","48235"
"xs21_4ac0si96z2553","47559"
"xs21_4a60uhbqic","47542"
"xs21_4s3pcz11078a6","47522"
"xs21_gbbo79icz0121","47083"
"xs21_g88bbgz1qq321","46603"
"xs21_256o8g0si6zx643","46520"
"xs21_0g6p7ob96z121","46310"
"xs21_259e0ehu0oo","46231"
"xs21_069acz355d96","45323"
"xs21_0gjl46z32023ck8","45094"
"xs21_g88r3ob96z121","44469"
"xs21_0ml1eoz320f9","43932"
"xs21_c88b96z330f9","43823"
"xs21_255mgmiczw346","43433"
"xs21_39e0o4oz259701","43144"
"xs21_gbaab96z11w33","43124"
"xs21_4aab8ob96zx32","42003"
"xs21_rq1t6zx3453","41663"
"xs21_caarz3303453","41551"
"xs21_6t1e8zwdd113","41131"
"xs21_259e0ehu066","41118"
"xs21_35ic0c4ozxdd11","39468"
"xs21_xc9bqicz6513","38864"
"xs21_xj1u0ooz69d11","38286"
"xs21_2lm0e93zw3453","37616"
"xs21_69ic0c4ozx11dd","37509"
"xs21_4aab9a4z6953","37299"
"xs21_256o8gzx643si6","36979"
"xs21_2lligz32w69ic","36759"
"xs21_2lligz1qaa43","36730"
"xs21_3hu0o4czc87011","35987"
"xs21_256o8g0siczx643","35872"
"xs21_39e0o4czc97011","35458"
"xs21_0696z355ll2zx11","35175"
"xs21_3lkkl3z32w65","35057"
"xs21_035s26z3543033","34502"
"xs21_g88bbgz122rq1","34369"
"xs21_025a8cz69d1156","33282"
"xs21_04aab871zca53","32045"
"xs21_039u0e96z6521","31064"
"xs21_caab8brzw33","30721"
"xs21_062s0si52z3543","30446"
"xs21_4a960u1u066zy21","30290"
"xs21_69a4z6511dik8","30220"
"xs21_gbb8bq23z123","29670"
"xs21_4a960u1u0oozy21","29587"
"xs21_0cc0ci96z69d11","29564"
"xs21_0178b96z65156","29361"
"xs21_69icwck8zxdd11","29248"
"xs21_252s0sicz3543","28733"
"xs21_354pb8r9a4","28490"
"xs21_0g6p3sj96z121","28282"
"xs21_5b8b96z6996","27084"
"xs21_0178brz69d11","26965"
"xs21_rahv0rr","26631"
"xs21_0mll2z122dkk8","26034"
"xs21_0ca96z255d952","25836"
"xs21_o81v0rrz0123","25744"
"xs21_3lkiegoz3443","25620"
"xs21_651u0ok8zw178c","25283"
"xs21_0db8b96z2553","25209"
"xs21_651u0oozwdjo","25050"
"xs21_g8e1t6zdl91","24706"
"xs21_256o8geiozx643","24675"
"xs21_cimgm96zca6","24646"
"xs21_gbbo3qicz121","24604"
"xs21_04a9mge2z4aa43","24266"
"xs21_69b88gzx321eic","24260"
"xs21_651u0e96z2521","24116"
"xs21_ad1mkk8z3543","24087"
"xs21_69ngn96z321","23699"
"xs21_0cc0si53z6953","23522"
"xs21_259e0ehf033","23285"
"xs21_8e1t6zw6b871","22970"
"xs21_39u0o4oz0c9611","22773"
"xs21_0ggm96z12462ako","22628"
"xs21_69mgmiczw6ac","22552"
"xs21_6t168ozw1134ac","22430"
"xs21_g88b96z178jd","22278"
"xs21_39eg8gzx122dik8","22266"
"xs21_0caakl3z651221","22198"
"xs21_ml1e8z107996","22071"
"xs21_4aab8b96zx352","22028"
"xs21_6a8c88brzw253","21809"
"xs21_cimgm93z4aa4","21792"
"xs21_25960u1u066zy21","21785"
"xs21_25960u1u0oozy21","21674"
"xs21_0mmgehrz1243","21236"
"xs21_g88bbgz11dl91","21193"
"xs21_03lk453zo9a43","21052"
"xs21_g88bbgz123qq1","20602"
"xs21_g88m952zdll8","20564"
"xs21_39e0ehraa4","20016"
"xs21_08e1mkicz25521","19509"
"xs21_03lkkl3zc45201","19477"
"xs21_069b871z359a4","19360"
"xs21_0ml1uge2z643","19315"
"xs21_6952s0s2596zy11","19165"
"xs21_2lligkcz32w66","19090"
"xs21_og88brz6a871","19061"
"xs21_69egmicz4a43","18924"
"xs21_4amgehrz0643","18867"
"xs21_35aczcid1156","18553"
"xs21_354m88b96zx123","18532"
"xs21_39eg88b96zx123","18404"
"xs21_3lk453z34a9o","18377"
"xs21_0ca9lmz6511023","18311"
"xs21_259q3q952zx121","18184"
"xs21_2lmgeik8z01243","17965"
"xs21_39e0o4ozc97011","17908"
"xs21_069iczca22qic","17772"
"xs21_g88r3on96z11","17678"
"xs21_259aczx69d1e8","17564"
"xs21_256o8gzx8e1eic","17524"
"xs21_069b88a6z4a513","17458"
"xs21_c4o1vg33z643","17375"
"xs21_2lmgeicz3443","17267"
"xs21_39e0u2sgzw643","17226"
"xs21_0354m93z9f032","17094"
"xs21_4aab871z6996","16996"
"xs21_259mgmiczx6a4","16922"
"xs21_04a9mge2zca243","16874"
"xs21_69acz651164ko","16729"
"xs21_69baik8z0354c","16514"
"xs21_xdbzo4id1156z01","16509"
"xs21_0697ob96z6421","16430"
"xs21_2596o696zx39c","16409"
"xs21_0mligoz34606a4","16388"
"xs21_699egmiczw252","16377"
"xs21_6996z6511dic","16309"
"xs21_69bo8go8br","16300"
"xs21_35a8c8a6zw3552","15981"
"xs21_0cc0s2qrz6511","15897"
"xs21_178b96z359a4","15721"
"xs21_0696z3ll552z011","15587"
"xs21_0caab871z2553","15542"
"xs21_3iabaarz0123","15427"
"xs21_69b8brz0356","15414"
"xs21_0gbbo3qicz121","15285"
"xs21_c9baacz33w33","15272"
"xs21_3lmgmicz01w66","15235"
"xs21_39e0oka4z2553","15227"
"xs21_69fgbrz0643","15135"
"xs21_0ggm453z3ege3","14990"
"xs21_g88ml96zd543","14936"
"xs21_06996z355d93","14832"
"xs21_c97o4koz3543","14544"
"xs21_6996z695d96","14533"
"xs21_0mlhe853z3421","14369"
"xs21_8e1t2koz3543","14323"
"xs21_c88bbgz358gp1","14321"
"xs21_69mgmicz0ca6","14183"
"xs21_mmge1fgkcz1","14172"
"xs21_651u0ok8z3543","14112"
"xs21_0mmgmk13z346w1","14035"
"xs21_0ggmligkcz346w1","13708"
"xs21_069baiczc8711","13544"
"xs21_69baik8z6513","13458"
"xs21_0312kozgs2qaa4","13454"
"xs21_0696k4oz8kid11","13364"
"xs21_08e1qczc970123","13328"
"xs21_0mlhege2z1243","13315"
"xs21_8e1v0rrzw23","13302"
"xs21_696k4ozcil91","13249"
"xs21_g88m952z123cic","13213"
"xs21_mkkl3z122696","13198"
"xs21_4aab8b96zw253","13134"
"xs21_g08o652z1pl4ko","13108"
"xs21_69f0fho8a6","13024"
"xs21_256o8gzy0230ehr","12967"
"xs21_0ckggm96zoka6","12867"
"xs21_0mlhe0eioz32","12816"
"xs21_0gbr0f96z3421","12813"
"xs21_9f0ccz311d96","12748"
"xs21_259e0ehf0cc","12509"
"xs21_wcc0si52z4a953","12474"
"xs21_xoie0ehrz253","12447"
"xs21_8o1v0rrz0123","12408"
"xs21_gbbo31egoz121","12407"
"xs21_ca1v0rrzw23","12366"
"xs21_g84q952z178b6","11962"
"xs21_g88bbgz1qr221","11863"
"xs21_0ca1u0ooz255d","11862"
"xs21_255m88b96zx123","11840"
"xs21_697o4kozw3543","11525"
"xs21_g8o0uhe0e96z01","11433"
"xs21_6t1e88gzw11dd","11367"
"xs21_ad1e8z311d96","11349"
"xs21_2lmgmmz3201023","11305"
"xs21_ca96z355d96","11286"
"xs21_660u156z69611","11201"
"xs21_gbaab96z1253","11121"
"xs21_651u0eicz2521","10973"
"xs21_06996zcid1156","10821"
"xs21_0caab96z6953","10812"
"xs21_gj1u0oozd543","10737"
"xs21_g88ge93z178b6","10692"
"xs21_259acw8ozx69d11","10674"
"xs21_65pabob96","10658"
"xs21_ca1v0796z311","10610"
"xs21_4aab88a6zw6952","10606"
"xs21_g88bbgz19ld11","10573"
"xs21_okkmgm96zw66","10547"
"xs21_6996z69d1da","10509"
"xs21_g4q9bob96z11","10507"
"xs21_0gjl46z3ege3","10484"
"xs21_4a952zad1d96","10466"
"xs21_69ak8gzx1221eg8gzy51","10343"
"xs21_69b8bq23z033","10284"
"xs21_gbb88a6z12596","10281"
"xs21_69e0o4oz259701","10274"
"xs21_259e0uiz02553","10230"
"xs21_651uge1dic","10196"
"xs21_4ako0u1u0oozy21","10175"
"xs21_25a8ciiczw3543","10153"
"xs21_8o0e9jz6b871","10057"
"xs21_mlhu0ooz1ac","9897"
"xs21_3lmge96z3421","9761"
"xs21_mc1v0rrz011","9722"
"xs21_69abaa4z2553","9558"
"xs21_5b8baa4z2553","9522"
"xs21_031e88gz6511dd","9418"
"xs21_69egmicz2552","9330"
"xs21_2lla8cz343033","9254"
"xs21_69ab8brzx311","9219"
"xs21_697079e0mq","9210"
"xs21_ml1e8gz1255d","9146"
"xs21_g88ge5hu0ooz011","9143"
"xs21_31egmicz062ac","9037"
"xs21_3lkmioz32w66","9025"
"xs21_c88gehrz3543","8943"
"xs21_3lmge93z3421","8936"
"xs21_25a8ciicz02553","8912"
"xs21_69b8brz03146","8882"
"xs21_0g88ci96z6b871","8869"
"xs21_3iab8brz0123","8865"
"xs21_2552s0siczx643","8862"
"xs21_4a96z6511dik8","8845"
"xs21_69b88ciczw6511","8837"
"xs21_69b8b96z3213","8821"
"xs21_ciiria4z4aa4","8774"
"xs21_0mllmz342643","8762"
"xs21_3lkicz34aik8","8718"
"xs21_39eg8ozx122qic","8695"
"xs21_252sgzw4aaq2sg","8694"
"xs21_3pe0oka6z0643","8691"
"xs21_2lmgml2z346w1","8687"
"xs21_259q4oz6a87011","8607"
"xs21_08e1dicz69d11","8567"
"xs21_651u08oz4aa611","8562"
"xs21_39e0o4oz259611","8557"
"xs21_4a60uhe0e96","8475"
"xs21_2530fhe0eic","8443"
"xs21_wggca23qicz2521","8435"
"xs21_0c88ci96z69d11","8282"
"xs21_03hu08oz6aa611","8276"
"xs21_356o8z330fio","8171"
"xs21_651u066z69611","8159"
"xs21_3lmggkcz32w66","8140"
"xs21_8kkm1mkiczx121","8091"
"xs21_69baicz255d","8009"
"xs21_4a9fgkcz03543","7951"
"xs21_0gwra96z8lld","7863"
"xs21_4a9egmiczw256","7862"
"xs21_3lmgm96z346","7832"
"xs21_okiqb96z6a4","7783"
"xs21_0okkmp3zca26","7772"
"xs21_ci970brzw6421","7711"
"xs21_69mgmiczxca6","7694"
"xs21_31egmicz4aa6","7668"
"xs21_69acz255dik8","7653"
"xs21_3lkm996z3421","7643"
"xs21_252sgz330fgkc","7639"
"xs21_g88b96zh1t6z11","7574"
"xs21_w4a96zml553z11","7563"
"xs21_9f032acz3553","7530"
"xs21_39u06996z0346","7514"
"xs21_35ic84k8zwdd11","7508"
"xs21_31e88b96zx696","7501"
"xs21_651uge132ac","7468"
"xs21_0ml5q8a6z3421","7452"
"xs21_69ngbrz06421","7450"
"xs21_35ic0c4ozx11dd","7446"
"xs21_cc0si52z330346","7430"
"xs21_3lk2qcz343032","7382"
"xs21_4a960uiz65113","7372"
"xs21_69ac0siczw653","7370"
"xs21_0g8e1t6z8ld11","7306"
"xs21_025a4z69d1d96","7288"
"xs21_cid1e8gzw11dd","7202"
"xs21_0g6t1uge2z321","7199"
"xs21_0gilligoz32w66","7156"
"xs21_25ac0si6z06513","7100"
"xs21_cimgml2z4a6w1","7093"
"xs21_2eg6ll2z03543","7049"
"xs21_caabqicz352","7045"
"xs21_651u8zy0dd1e8","7040"
"xs21_3lkkmicz01w66","6984"
"xs21_2560u2koz03543","6980"
"xs21_4s0v1ooz3543","6916"
"xs21_259mgmp3zx66","6913"
"xs21_33gv18kczx346","6900"
"xs21_4a9bqicz039c","6889"
"xs21_69ak8gzx122dkk8","6854"
"xs21_0ml1u0uiz1221","6847"
"xs21_0g08u156z8lld","6841"
"xs21_69riicz32ac","6831"
"xs21_3lk453z34a96","6673"
"xs21_0cilmz622qq1","6650"
"xs21_69ak8g0s252zx1221","6634"
"xs21_0c4o0ehrzc871","6629"
"xs21_39e0u2kozw643","6623"
"xs21_259mgmiczw4a6","6597"
"xs21_wg8k46164koz6521","6559"
"xs21_696o8gzx122dik8","6551"
"xs21_39c0ccz69d113","6546"
"xs21_0gjlmz32w69ic","6542"
"xs21_gbaabq23z123","6542"
"xs21_4a9e0uiczw253","6524"
"xs21_4a60u1t6zw6221","6486"
"xs21_0oo0o8brz4aa6","6453"
"xs21_3lm0ep3z32011","6439"
"xs21_3p6gma4z3543","6439"
"xs21_4airiicz6226","6430"
"xs21_g88b96zdl913","6417"
"xs21_0ml5a4oz344311","6415"
"xs21_c9b8b96z3113","6403"
"xs21_025t2sgz330343","6401"
"xs21_39mgmicz0ca6","6383"
"xs21_03lkkmicz25201","6370"
"xs21_0gil5q4oz3443w1","6336"
"xs21_4aab88brzx33","6311"
"xs21_g88bbgz178jd","6293"
"xs21_031e88gz69ld11","6292"
"xs21_69argbqic","6275"
"xs21_0g8ob96z2fgkc","6254"
"xs21_39u0u2sgzw123","6243"
"xs21_5b8b9a4z2553","6235"
"xs21_caabaicz06511","6228"
"xs21_4aaba96z2553","6218"
"xs21_db8bqicz33","6211"
"xs21_4a9ba96z2553","6194"
"xs21_0db8b96z6513","6183"
"xs21_651u08oz4a9521","6182"
"xs21_2lligz32w23ck8","6154"
"xs21_c88b96z311db","6139"
"xs21_g8e1uge2z1253","6131"
"xs21_39u0u93z03421","6121"
"xs21_69f0v1oozx23","6113"
"xs21_069baiczca511","6112"
"xs21_g8g0bdz121079ko","6099"
"xs21_o4id1ego8a6z01","5959"
"xs21_0cimge13z62ac","5938"
"xs21_0h7o7picz321","5888"
"xs21_0oo0e9jz4aa611","5869"
"xs21_cimgm93zca6","5854"
"xs21_69d2cgc2d96","5830"
"xs21_c88bb8oz06996","5820"
"xs21_0caab9cz65123","5809"
"xs21_2lm0e96zw3453","5789"
"xs21_259akggzy01023cko","5777"
"xs21_0ci5lmz32101252","5770"
"xs21_md1e8gz17871","5766"
"xs21_035a8cz6513156","5760"
"xs21_gbb88gz178jd","5725"
"xs21_db8b96z3156","5700"
"xs21_md1e8gz1255d","5668"
"xs21_c84q23z3303453","5653"
"xs21_4airiicz04aa4","5644"
"xs21_69abaarzx311","5642"
"xs21_4a9bap56z033","5640"
"xs21_4aab8b5z2553","5620"
"xs21_g88bp453z178c","5606"
"xs21_ad1e8gz311dd","5604"
"xs21_252s0si6zw3543","5560"
"xs21_069baik8zc871","5544"
"xs21_g88ci96z178b6","5497"
"xs21_wggcip6426z2543","5489"
"xs21_69b8bdz2553","5469"
"xs21_69baarz2552","5439"
"xs21_g88b9qb8oz123","5438"
"xs21_08u1lmz4ab43","5423"
"xs21_6a88bqicz0352","5401"
"xs21_259aczw8e1d96","5396"
"xs21_02lmgmicz65201","5360"
"xs21_69mgmicz6226","5303"
"xs21_wcp3qicz6a43","5273"
"xs21_69ac0s4z69d11","5252"
"xs21_35a8c8a6zw4a96","5248"
"xs21_gbb8brz0db","5248"
"xs21_4ac0si96z6513","5246"
"xs21_39u066z643033","5242"
"xs21_259ar0vh23","5239"
"xs21_g88brz123cik8","5229"
"xs21_178nhe0e96","5227"
"xs21_069b88gz359d11","5190"
"xs21_69ar2qb96","5189"
"xs21_2lmgeioz3443","5187"
"xs21_2lla8a6zw3453","5176"
"xs21_6996kicz03543","5174"
"xs21_ca9e0eicz352","5157"
"xs21_069b871zca513","5126"
"xs21_0354kl3zoge221","5090"
"xs21_69mggm952zw66","5089"
"xs21_wg8hf0ciicz2521","5063"
"xs21_db8b96z3552","5059"
"xs21_6is0si53z643","5054"
"xs21_g8e1eoz0d55d","5030"
"xs21_o8br0rrzw23","5021"
"xs21_2530fhe0e96","5004"
"xs21_2560u1t6zw6221","4996"
"xs21_0gillmz346w252","4987"
"xs21_cc0s2pmz3543","4966"
"xs21_8u1j4k8zc9611","4908"
"xs21_0mllmz346065","4870"
"xs21_25a8cz355d96","4859"
"xs21_354lb8oz4a611","4842"
"xs21_3lkk8gz1qq221","4816"
"xs21_69ab8brzx321","4803"
"xs21_0g06996z8ll913","4768"
"xs21_g88baicz1255d","4756"
"xs21_25ak8zciq22ac","4755"
"xs21_cimkiarz066","4751"
"xs21_c9jz3lk453z011","4700"
"xs21_354s0ccz330346","4687"
"xs21_6a88baarzx33","4683"
"xs21_g0696zdll913","4652"
"xs21_j1u0mmz11w343","4643"
"xs21_69ar2qj96","4611"
"xs21_3lmgmicz1226","4606"
"xs21_4a9egmaz03543","4601"
"xs21_0bdgeiczca43","4592"
"xs21_2lla8cz3201156","4587"
"xs21_0mp3s4oz124701","4577"
"xs21_g88mhrz11x6aa4","4575"
"xs21_4a9fgkcz2553","4560"
"xs21_39u0mp3z643","4544"
"xs21_xoie0e952z653","4531"
"xs21_0gilmzbmge21","4521"
"xs21_69ab9a4z2553","4491"
"xs21_ciar0rdzx321","4487"
"xs21_0g8ehv04aa4z121","4480"
"xs21_3pmgmik8zx66","4443"
"xs21_6t1e8z116996","4429"
"xs21_0g8e1t6z1255d","4410"
"xs21_mmgmk13z1w643","4410"
"xs21_69b88brzw652","4407"
"xs21_oo1v0cicz6221","4376"
"xs21_y1g8ge13zg8o6521z11","4369"
"xs21_cit1eoz0c871","4343"
"xs21_09f0s4ozc97011","4337"
"xs21_0ciqj96z62ac","4317"
"xs21_259egm96zw643","4316"
"xs21_xg8hf0ca4zca611","4314"
"xs21_4aabk46z255d","4305"
"xs21_0gbap3qicz121","4294"
"xs21_25akgozx622qic","4287"
"xs21_3lkkm96z346","4285"
"xs21_0mllmz32w696","4276"
"xs21_ca9bqicz352","4275"
"xs21_wcimge13zca26","4270"
"xs21_br0raicz01221","4259"
"xs21_0o4q952z178b6","4257"
"xs21_69ligzw2egnc","4241"
"xs21_0gjlmz34aaq1","4237"
"xs21_gbbo79k8z1221","4229"
"xs21_xca52z2ll552z011","4220"
"xs21_660u93z39c32","4219"
"xs21_354mggs26zw346","4213"
"xs21_4s0v9z11078a6","4213"
"xs21_0g88m552z8lld","4193"
"xs21_0gilmzo5o643z01","4183"
"xs21_0mligz346069k8","4161"
"xs21_j1u0uiz11x346","4155"
"xs21_6996o8zx6bge2","4133"
"xs21_cic0v1oozw643","4125"
"xs21_252s0si6z3543","4088"
"xs21_0ggm552z3ege3","4082"
"xs21_w9v0ciicz6521","4052"
"xs21_8kkm1u0oozx123","4044"
"xs21_04aab9a4z4a513","4042"
"xs21_08o0ehu0652z321","4026"
"xs21_35a88b96zx696","4024"
"xs21_g88mlicz178d","4013"
"xs21_259mggkczwcia4","4009"
"xs21_xg88bp453z4a611","3987"
"xs21_069mggz8kic543","3979"
"xs21_0mkhfgkcz1243","3966"
"xs21_0caabqicz253","3956"
"xs21_g08u156zdll8","3948"
"xs21_3pmggmiczx66","3945"
"xs21_mll2z124b871","3939"
"xs21_0okid1e8z4aa6","3936"
"xs21_cimgm952z4a6","3934"
"xs21_4s0cp3zw122qic","3923"
"xs21_25a88b96zw4a96","3918"
"xs21_9v0s4ozc9611","3915"
"xs21_69b8b9czw653","3903"
"xs21_xg88ge1e8z4a9611","3900"
"xs21_33gv1qb96","3894"
"xs21_0cq1e8gz321e91","3880"
"xs21_0g6p7ojdz321","3870"
"xs21_ca9baicz06511","3840"
"xs21_0cai3z4a430e93","3827"
"xs21_4a60uhe0eic","3823"
"xs21_0gbhe0ehrz121","3808"
"xs21_69b8b9czx356","3801"
"xs21_69egmmz653w1","3787"
"xs21_gbb8bp46z123","3778"
"xs21_g88r3objoz11","3775"
"xs21_2lligz3ege21","3769"
"xs21_8u1v0j3z23w11","3763"
"xs21_0mp3qicz3443","3760"
"xs21_gg0si52zdlge2","3759"
"xs21_w69aczml552z11","3759"
"xs21_69b8bdz6513","3753"
"xs21_ca5lmz330343","3752"
"xs21_g8e1t6z11dl8","3742"
"xs21_c8861t6zc8711","3741"
"xs21_02lmggzok96243","3717"
"xs21_g39u0oozd543","3714"
"xs21_69akggmiczx146","3711"
"xs21_wgbbob96z2521","3687"
"xs21_0ca96z255dik8","3685"
"xs21_gj1u0uiz11074","3676"
"xs21_g88ml56zd543","3664"
"xs21_069b8brz3113","3593"
"xs21_4aab88a6zw2596","3592"
"xs21_0gill2z32w23ck8","3583"
"xs21_gjlk453z1w696","3580"
"xs21_8e1e8gzdj871","3531"
"xs21_oo0o8brz6aa4","3527"
"xs21_o4s0fpz0d871","3524"
"xs21_69icw8kczxdd11","3513"
"xs21_2lligz34aaq1","3508"
"xs21_8kkmhrz4aa6","3503"
"xs21_33gv1eoz03421","3485"
"xs21_02596z651315ac","3474"
"xs21_69iczx1138n96","3457"
"xs21_69960uh32ac","3451"
"xs21_69b88gz69lp1","3451"
"xs21_039u0eicz6521","3450"
"xs21_c88ml96z3543","3450"
"xs21_m2s0v9z11w346","3447"
"xs21_0g8o696z6bgf2","3446"
"xs21_caab9arzw33","3428"
"xs21_ojaaczx1784ko","3428"
"xs21_2eg6licz03543","3414"
"xs21_0mkk871z1qaa4","3392"
"xs21_mlhe8gz1245d","3368"
"xs21_3hu0uh3zw343","3364"
"xs21_178b9acz02553","3352"
"xs21_08e1ticz6953","3351"
"xs21_xmm0e952zca43","3345"
"xs21_6ac0v1oozw643","3338"
"xs21_mk1v0rrz101","3337"
"xs21_4a51u0oozx178c","3328"
"xs21_0ggc97079a4z321","3325"
"xs21_0ciab96zoge3","3313"
"xs21_c88ml56z3543","3308"
"xs21_g8e1t6zc95d","3308"
"xs21_3lkkl3z01w34a4","3307"
"xs21_ckgilicz4aa6","3287"
"xs21_02596z69d115a4","3280"
"xs21_ca9lmz311643","3275"
"xs21_25a8czw355d96","3271"
"xs21_8kaar2qrzw11","3270"
"xs21_0jhkmz32w69ic","3264"
"xs21_69b88bdzw2552","3260"
"xs21_256o8gzwok87066","3252"
"xs21_069mkk8zca2ac","3222"
"xs21_3lkm2sgz3443","3220"
"xs21_g6p7objoz11","3208"
"xs21_178b96zca513","3205"
"xs21_259mggzx2egnc","3205"
"xs21_03lkkl3z25a401","3199"
"xs21_35ao4oz6a87011","3190"
"xs21_0c88brz69l91","3185"
"xs21_ca2s0ggca52zx1221","3184"
"xs21_069a4z355d952","3160"
"xs21_08e1lmzc970121","3149"
"xs21_0gbr0fhoz3421","3142"
"xs21_0oe1lmz4ab43","3138"
"xs21_25a8c8a53zx696","3138"
"xs21_31248c8a6zx6996","3137"
"xs21_6t1aczwdd113","3136"
"xs21_0gilmzju0643","3131"
"xs21_39s0s4oz0c9611","3127"
"xs21_03lkk8zcnge2","3125"
"xs21_6a88brz035ac","3102"
"xs21_4a96z6519lic","3096"
"xs21_ohf84oz6a871","3095"
"xs21_0mligz122cgnc","3093"
"xs21_25akggkczwciic","3092"
"xs21_3p6ge2zw1169a4","3079"
"xs21_cc0v1qrz311","3061"
"xs21_04aabgzg8o6521z11","3055"
"xs21_259aczxgjl96zx1","3055"
"xs21_69bo3qiczw23","3052"
"xs21_0bd0uicz2553","3035"
"xs21_8e1v0si6z311","3034"
"xs21_4a96z69d1da4","3025"
"xs21_c4o0ehrz6ip","3019"
"xs21_0gilmz1amge3","3015"
"xs21_6996z03h1t6zw11","2990"
